state_x_position,state_x_velocity,state_angle_position,state_angle_velocity,action_command,config_length,config_masspole,episode,iteration
-0.01002521188412362,-0.0038210051984605697,0.027929389552001457,0.021120858453577612,0,0.5,0.1,0,0
-0.010101631988092831,-0.19933212805148456,0.02835180672107301,0.32248334175137927,0,0.5,0.1,0,1
-0.014088274549122523,-0.39484609529136927,0.034801473556100596,0.6239707457699311,1,0.5,0.1,0,2
-0.02198519645494991,-0.20022686902690695,0.047280888471499215,0.3424482402754353,0,0.5,0.1,0,3
-0.025989733835488048,-0.39598848261869335,0.05412985327700792,0.6496579082738764,1,0.5,0.1,0,4
-0.03390950348786191,-0.2016606613992008,0.06712301144248545,0.3744995200191889,1,0.5,0.1,0,5
-0.037942716715845926,-0.007553181540332188,0.07461300184286923,0.10371331723612404,1,0.5,0.1,0,6
-0.03809378034665257,0.18642458922615976,0.07668726818759171,-0.1645279196617066,1,0.5,0.1,0,7
-0.03436528856212937,0.3803697693682043,0.07339670979435757,-0.43206670978083805,1,0.5,0.1,0,8
-0.026757893174765283,0.5743798992845444,0.06475537559874081,-0.7007391322478136,1,0.5,0.1,0,9
-0.015270295189074396,0.7685472656423936,0.05074059295378454,-0.9723549716940789,0,0.5,0.1,0,10
0.00010065012377347658,0.57278249987451,0.03129349351990296,-0.6641744211287515,1,0.5,0.1,0,11
0.011556300121263676,0.7674554703696791,0.01801000509732793,-0.9468421230751383,1,0.5,0.1,0,12
0.02690540952865726,0.9623303145016899,-0.0009268373641748359,-1.233812328051308,0,0.5,0.1,0,13
0.04615201581869106,0.7672202912374092,-0.025603083925200998,-0.9414199090045892,0,0.5,0.1,0,14
0.06149642164343924,0.5724525697871534,-0.04443148210529278,-0.6568905612155492,0,0.5,0.1,0,15
0.07294547303918231,0.37797636779336674,-0.05756929332960377,-0.3785227138585847,0,0.5,0.1,0,16
0.08050500039504964,0.18371723524532999,-0.06513974760677546,-0.10453277004327571,1,0.5,0.1,0,17
0.08417934509995624,0.37970928640177115,-0.06723040300764098,-0.41703488920731785,0,0.5,0.1,0,18
0.09177353082799167,0.18560131597103002,-0.07557110079178733,-0.14628155305480856,0,0.5,0.1,0,19
0.09548555714741226,-0.008361634337284873,-0.0784967318528835,0.12163571521949862,0,0.5,0.1,0,20
0.09531832446066657,-0.2022763294345318,-0.07606401754849353,0.3885577330864015,0,0.5,0.1,0,21
0.09127279787197594,-0.39624085119660346,-0.06829286288676549,0.6563219878291126,1,0.5,0.1,0,22
0.08334798084804387,-0.20023798517830682,-0.05516642313018324,0.34294052968975874,0,0.5,0.1,0,23
0.07934322114447774,-0.3945334775140946,-0.048307612536388066,0.6177296980112579,1,0.5,0.1,0,24
0.07145255159419585,-0.19877117988639656,-0.035953018576162905,0.31023189698307246,1,0.5,0.1,0,25
0.06747712799646792,-0.003155922812347556,-0.029748380636501457,0.006430722619950147,0,0.5,0.1,0,26
0.06741400954022096,-0.19783888887137585,-0.029619766184102454,0.2895812313862127,0,0.5,0.1,0,27
0.06345723176279344,-0.3925262263233465,-0.023828141556378198,0.5727772050842012,0,0.5,0.1,0,28
0.05560670723632651,-0.5873061118773008,-0.012372597454694174,0.8578592824907441,1,0.5,0.1,0,29
0.0438605849987805,-0.39201780790366436,0.004784588195120707,0.5613117966196688,1,0.5,0.1,0,30
0.036020228840707214,-0.19696332964493102,0.016010824127514083,0.2701400917194868,1,0.5,0.1,0,31
0.03208096224780859,-0.002073473228690531,0.02141362596190382,-0.017450243022979706,0,0.5,0.1,0,32
0.03203949278323478,-0.19749587114776007,0.021064621101444227,0.2819112740981053,1,0.5,0.1,0,33
0.028089575360279576,-0.002680619096481013,0.026702846583406332,-0.004054233439352184,1,0.5,0.1,0,34
0.028035962978349954,0.1920483993317767,0.026621761914619287,-0.28819392583414566,0,0.5,0.1,0,35
0.031876930964985485,-0.0034428743611799872,0.020857883397936372,0.012764953209942587,1,0.5,0.1,0,36
0.031808073477761885,0.19137383364808058,0.021113182462135224,-0.27326477157148227,0,0.5,0.1,0,37
0.0356355501507235,-0.0040429105270602395,0.015647887030705576,0.026001828931658033,0,0.5,0.1,0,38
0.03555469194018229,-0.19938572885526576,0.016167923609338736,0.3235804750026781,1,0.5,0.1,0,39
0.031566977363076974,-0.004497684715094402,0.022639533109392297,0.03603977847152551,1,0.5,0.1,0,40
0.031477023668775084,0.19029241801596627,0.023360328678822807,-0.24941504513829582,1,0.5,0.1,0,41
