,T,S,K,A,BD,D,C,L
0,53.49111377936245,131.7899449159158,111.78740307928393,217.7514724230956,2.193868530585864,18.253683582880395,27.700819156972567,67.51925917397129
1,56.75268256367281,33.11023344935236,95.39763433355576,223.54156644961458,2.1880840287393837,14.373039396428219,19.021478919172598,67.12840128496613
2,55.42550918768884,65.45519720273651,90.36694640501774,208.22734045781363,2.1867562895839554,18.070995491209157,12.70955501689281,67.26010918039357
3,53.54104445908707,126.5027689816694,84.2195305345141,140.43946494342643,2.1988155858232714,18.094677574720663,27.415374319785286,68.15798077596207
4,53.78282476181978,121.01967849428036,94.42678541293715,221.75102741070592,2.1965459326047383,18.20787747757957,28.34508061345625,67.55346862156016
5,56.48310248808251,157.66159999588302,93.7107286444712,220.2234326935258,2.1965459326047383,18.096283750880655,19.69653676789103,67.55075912793461
6,56.67842901233551,117.33694896423489,102.5439159350964,217.47459312267577,2.1919050327309253,17.80101011712275,27.92817138246352,66.97590148035871
7,58.10247735061136,125.01542864735671,108.98663016706365,230.06799366431193,2.191523551459456,17.96377733404744,26.18941863166133,68.03555584974401
8,62.5532227919019,117.71088205940585,113.56527828259028,249.7590444118471,2.178751939283385,18.111320331541428,27.6164882796808,66.87733985047957
9,57.365975745308205,146.87564101934402,106.49425506413866,225.07435907359277,2.1965572110608282,17.936049968296818,28.059348088573614,67.15967101412207
10,55.59669221169141,114.62079233931081,100.59397439633396,229.91072279877767,2.1931286337421017,18.03706218829721,28.062142738308093,67.36265533583925
11,56.9644647544272,153.97887046583756,99.65420812297248,232.79907358629882,2.1968452249062613,17.976971256086305,28.264430579338473,67.24758127493757
12,44.75413957554369,113.63205910210628,83.65315340109159,180.24404740423705,2.1974575095931,17.918253774617096,28.558041974973413,67.20561969574145
13,54.54597671073857,138.43876312133602,92.31924068310158,221.87586705522486,2.194042427021928,18.03362917770369,26.20517884236171,67.91913744744892
14,60.37074627343826,117.33479205584284,103.2318691422851,244.2553165886038,2.1929674726615342,18.099989068367396,20.729900028295,67.97714095305707
15,54.74449263495283,161.27024697912165,83.1283112175464,179.84511262281032,2.1973129584425397,17.953379925343597,23.913166962154595,67.77974736788308
16,69.81370504865134,132.30979074305827,117.74692653755224,269.8627316591148,2.1975066194906367,18.25428725605901,24.805299828362212,67.31203210748942
17,37.09870965666602,121.96308655629673,79.49584214032637,165.46047397240451,2.2249730185905667,18.257546557962765,13.145438288944918,67.72307493414885
18,65.57645932730391,120.6496394776233,115.39283328500052,267.28233924340276,2.1993128754127595,18.279359253305834,24.2462516441364,68.9349274191841
19,56.56726801552538,115.7564390694925,92.08469379412603,198.03441747806386,2.2393780811331743,18.218892327795338,23.065133874988124,67.7149326503312
20,62.354296668880664,121.68900290712473,110.7894638584967,251.9477176385639,2.199979787813264,18.10791009678039,27.226433162587927,68.09099732621941
21,60.77370352376688,131.17036737531535,104.93698212355301,242.17484535296467,2.1923287126179476,18.19053925634044,28.592280953210988,67.74270668727239
22,65.02710824570991,134.16055747608922,109.89801095582088,259.0492032210613,2.1934601315544473,18.1344136382589,28.162409928658576,68.07723854944662
23,65.30951114805455,128.14230101159444,102.18395785563622,256.6033554829982,2.1920941582040787,18.145161719087795,28.39843609916567,68.1335906473138
24,56.00452749881301,116.86583185809728,81.28442825836112,173.49568832820776,2.186638342771593,18.04490458371867,27.409615052184602,68.03279728383971
25,46.364476619327895,163.87526016536515,76.48415747472725,146.30808732649203,2.1889854119493344,18.024207506619554,34.27289624094639,65.655314754445
26,48.439240814880954,133.8631652289943,95.45168073535018,192.21827887033817,2.1902807311123835,18.070047811707617,27.56590912193341,65.24383239199697
27,59.49008091838013,115.66528253901114,102.67023816668419,218.4263762185093,2.192051104129042,18.07705022597828,30.231612751059767,67.31522498495927
28,50.244770468636716,161.1564656000885,76.18950811458402,164.09989047936392,2.1841099576616525,18.06390487461407,32.172870431524245,68.08956939901208
29,53.12492328451199,-94.19630236259992,95.60056803679565,193.56812254205883,2.214834961986079,18.369804922707818,28.573522167778467,67.79730147618379
30,66.03076138163006,119.11773355236807,116.62567622960583,248.4129502058696,2.221445115443804,18.149556295964647,24.882167566444824,67.9240269438236
31,33.59148322089416,73.79023541240404,34.641869778119705,116.07279929669777,2.2179622756094353,18.355783283061047,23.990160710313337,67.39386028169618
32,38.00847824398496,95.30063201988713,74.42217204920819,182.86594802499084,2.198636045466814,18.008829971520225,28.558041974973413,67.8793734007386
33,41.55649729886267,87.33794404280349,77.12605966469096,188.9338664784705,2.2027307010874635,18.304987464707747,28.300095388073757,68.23518469644944
34,58.83626207008113,125.17978328562961,103.06164974981108,245.56492277785873,2.2473383625082763,18.188793119889812,25.755123578609446,67.55756997259331
35,51.594529805467424,124.4065101910678,92.47784525002048,196.4047217698472,2.2183426652514653,18.285772020171123,29.932816131050604,67.60691143926978
36,61.70472578581647,122.72170071407402,101.88145946390743,235.30377141379458,2.2037368463412577,18.111158620765455,25.969487387235848,43.289342560973786
37,58.809679946064655,125.01542864735671,108.83317830714606,225.2904142234499,2.215844011166332,18.31105228815684,22.318665244074563,68.12989376729118
38,62.2328507482929,118.53697518595183,104.82083490175296,247.5933092068495,2.195582628167962,16.926937383136956,26.672306302604408,67.35278761369487
39,59.00164653844359,116.42462740117494,104.67869934876704,229.48244937942252,2.208121940580503,18.25595649832769,27.023617326678004,68.11330472221537
40,64.37853203057817,119.2159631934372,114.07271800763355,254.64220472407587,2.2081220537187076,17.866006115218454,25.42838332143196,67.054576854505
41,47.720847638134,116.42462740117494,95.43190331544618,223.261221788185,2.2010029253803483,18.201760143168308,26.30937839806513,68.21584574869733
42,61.759078245827155,115.64238323740078,104.3859134718869,239.09601386593602,2.194354693775845,18.309504268314477,25.86731133136991,68.54576708522043
43,53.06325755061182,124.40181872845832,91.3121938698633,212.7752821935834,2.2100572802201968,18.314890965731493,25.4450588482753,68.38564012999485
44,66.7843194307997,115.82479024200424,115.60589624369929,260.2136877634645,2.193708233812463,17.97573028208464,25.235797054047943,67.2582321966717
45,68.08595655888266,116.39025060209724,117.06976427819092,267.13512214753683,2.1949674169356985,17.927882060031163,30.235538393572366,67.20560574276736
