,SS,CU,FPV,WA,Z4,Z5
77,347.9778649,60.0,1847.533325,133.802803,225.00000269999998,179.8428612
78,330.0149013,53.0,1746.2667239999998,134.1057478,225.69286019999998,179.58214619999998
79,330.0149013,53.0,1746.2667239999998,134.1057478,225.69286019999998,179.58214619999998
80,325.0141438,58.0,1644.533325,114.85963980000001,222.47857390000001,180.17857519999998
81,325.0141438,58.0,1644.533325,114.85963980000001,222.47857390000001,180.17857519999998
82,322.0213863,58.0,1644.533325,114.9666435,221.8785749,180.146431
83,323.85938369999997,60.0,1746.2667239999998,128.0690613,215.16785919999998,179.1071456
84,315.9813363,60.0,1797.133301,128.8959094,211.5107188,180.3071469
85,357.9825919,64.0,2000.133301,143.9945755,225.48214669999996,180.1464326
86,369.9568296,59.0,2000.133301,147.9377365,230.6785736,180.21071840000002
87,403.04396710000003,66.0,1949.2667239999998,155.04585380000003,250.95000240000002,274.81786239999997
88,35.86818586,36.07142857,0.0,9.045997439,169.35000280000003,194.30714630000003
89,306.05679869999994,56.0,1644.533325,110.88659969999999,210.414287,179.80714630000003
90,320.00054710000006,62.0,1746.2667239999998,114.98331999999999,213.39286040000002,180.0928617
91,364.9496525,66.0,1746.2667239999998,123.05446979999999,194.9607179,179.9964305
92,369.91513169999996,66.0,1746.2667239999998,126.90938999999999,186.3571478,179.98929109999997
93,347.9939052,66.0,1898.4000239999998,142.02681619999998,215.4071437,180.1714314
94,314.9773363,61.0,1594.133301,116.9753993,218.87143109999997,180.34643119999998
95,297.027201,60.0,1594.133301,114.9187001,205.6250033,199.9285763
96,296.09056749999996,60.0,1594.133301,115.19315879999999,202.7178606,200.0464336
97,280.0361633,58.0,1492.400024,115.077122,198.80357469999998,200.0000044
98,280.0361633,58.0,1492.400024,115.077122,198.80357469999998,200.0000044
99,280.0361633,58.0,1492.400024,115.077122,198.80357469999998,200.0000044
100,0.275859782,58.0,0.0,0.058365757000000004,309.52857969999997,314.0750057
101,340.0388794,55.0,1695.4000239999998,125.99429779999998,238.51786040000002,170.00000269999998
102,335.15038300000003,45.0,1594.133301,104.9270396,141.4107148,165.2071479
103,335.083022,45.0,1594.133301,104.96247509999999,143.107145,166.3857177
104,335.083022,45.0,1594.133301,104.96247509999999,143.107145,166.3857177
105,352.00349750000004,51.0,1797.133301,119.9909635,230.18928849999998,167.97143119999998
106,352.00349750000004,51.0,1797.133301,119.9909635,230.18928849999998,167.97143119999998
107,351.91368539999996,53.0,1797.133301,122.0761498,230.36071669999998,167.5785751
108,337.078198,52.39285714,1615.733311,108.3664494,187.0750024,167.10357390000001
109,330.94834460000004,46.0,1492.400024,99.99304853,151.36071719999998,165.69643290000002
110,330.034147,41.0,1492.400024,98.16286469,149.5642885,166.81071740000002
111,346.0243912,53.0,1695.4000239999998,112.127567,179.56786069999998,167.75714440000002
112,334.29072460000003,47.0,1492.400024,99.91105734,149.6892891,165.7178617
113,375.90706739999996,53.0,1594.133301,111.0623918,150.0357186,168.34643119999998
114,350.0853075,100.0,1585.79997,203.50471819999999,326.87857599999995,311.0750062
115,350.0853075,100.0,1585.79997,203.50471819999999,326.87857599999995,311.0750062
116,350.0917239,100.0,1644.533325,202.0490483,246.271431,251.9678612
117,350.04681830000004,100.0,1644.533325,202.06085969999998,246.36785830000002,252.46786009999997
118,0.0,100.0,0.0,0.042384657,244.69286019999998,247.70714569999998
119,0.0,100.0,0.0,0.04794330000000001,140.94643180000003,139.8607161
120,315.93642969999996,57.0,1594.133301,112.09282520000001,221.2357161,180.05357519999998
121,315.93642969999996,57.0,1594.133301,112.09282520000001,221.2357161,180.05357519999998
122,319.96526339999997,55.0,1594.133301,112.04210309999999,222.34643230000003,180.05714740000002
123,319.96526339999997,55.0,1594.133301,112.04210309999999,222.34643230000003,180.05714740000002
124,319.95564269999994,55.0,1594.133301,111.98860090000001,222.15714590000002,179.9357185
125,319.95564269999994,55.0,1594.133301,111.98860090000001,222.15714590000002,179.9357185
126,302.0536248,59.0,1492.400024,103.0662828,215.675002,179.8535767
127,290.0056087,54.0,1492.400024,103.0266781,209.6642887,166.0107177
128,290.0056087,54.0,1492.400024,103.0266781,209.6642887,166.0107177
129,381.03292189999996,100.0,1688.249978,197.6479901,233.6678603,239.5571458
130,350.02115519999995,100.0,1594.133301,200.9595539,235.00000219999998,239.9178625
131,349.9666258,100.0,1594.133301,201.1332615,235.07500290000002,239.98214559999997
132,350.02115410000005,100.0,1594.133301,205.10699630000002,235.1000012,240.2571482
133,350.02115410000005,100.0,1594.133301,205.10699630000002,235.1000012,240.2571482
134,0.0,100.0,0.0,0.043774317,91.92500114,92.82143021
135,349.9698312,66.0,2000.133301,143.0773986,216.05714530000003,180.0964306
136,98.22212001,64.0,0.0,130.14313059999998,94.15000125,120.6142878
137,299.2629536,54.21428571,1709.93335,130.2285938,191.67500249999998,179.08214569999998
138,299.2629536,54.21428571,1709.93335,130.2285938,191.67500249999998,179.08214569999998
139,319.9203546,54.0,1594.133301,121.17356409999998,221.11786,180.0285764
140,316.9789276,54.0,1594.133301,119.9061936,218.74643160000002,180.128576
141,316.9789276,54.0,1594.133301,119.9061936,218.74643160000002,180.128576
142,315.9460536,53.0,1594.133301,122.08240259999998,214.70714730000003,169.96071730000003
143,305.0335606,52.0,1492.400024,114.06405910000001,215.84643230000003,169.9678579
144,305.0335606,52.0,1492.400024,114.06405910000001,215.84643230000003,169.9678579
145,90.24784759,100.0,0.0,90.41550432,94.29642977,123.53214540000002
146,90.24784759,100.0,0.0,90.41550432,94.29642977,123.53214540000002
147,409.908383,100.0,1797.133301,231.0297296,246.3357184,250.01071710000002
148,430.17766680000005,100.0,1949.2667239999998,255.1632761,245.1035761,250.30357469999998
149,430.17766680000005,100.0,1949.2667239999998,255.1632761,245.1035761,250.30357469999998
150,0.0,100.0,0.0,0.057670926,104.710716,107.12857379999998
151,301.97022789999994,53.0,1594.133301,102.03167940000002,218.4607184,169.9500013
152,295.9782966,54.0,1594.133301,102.08309799999999,212.55357469999998,169.90714319999998
153,305.0399758,54.0,1594.133301,104.06683840000001,218.20000290000002,170.0428581
154,321.9668557,54.0,1695.4000239999998,112.62437079999998,223.80357519999998,163.2714326
155,314.99978860000004,54.0,1594.133301,107.9794295,217.2464327,160.9107165
156,314.99978860000004,54.0,1594.133301,107.9794295,217.2464327,160.9107165
157,314.9580917,54.0,1594.133301,108.0912969,223.60357390000001,162.12143269999999
158,314.9580917,54.0,1594.133301,108.0912969,223.60357390000001,162.12143269999999
159,334.027698,58.0,1897.233359,132.0546074,216.575004,164.30357469999998
160,334.027698,58.0,1897.233359,132.0546074,216.575004,164.30357469999998
161,334.027698,58.0,1897.233359,132.0546074,216.575004,164.30357469999998
162,335.13755249999997,58.0,1949.2667239999998,136.89479880000002,210.60714500000003,164.5214326
163,335.13755249999997,58.0,1949.2667239999998,136.89479880000002,210.60714500000003,164.5214326
164,335.13755249999997,58.0,1949.2667239999998,136.89479880000002,210.60714500000003,164.5214326
165,360.9593146,64.0,1949.2667239999998,132.0066654,227.8392901,167.8892888
166,360.9593146,64.0,1949.2667239999998,132.0066654,227.8392901,167.8892888
167,360.9593146,64.0,1949.2667239999998,132.0066654,227.8392901,167.8892888
168,419.97085350000003,100.0,1898.4000239999998,228.9695571,244.01786040000002,250.0357176
169,419.97085350000003,100.0,1898.4000239999998,228.9695571,244.01786040000002,250.0357176
170,420.0157612,100.0,1898.4000239999998,239.9346766,245.34286170000001,250.42500249999998
171,420.0157612,100.0,1898.4000239999998,239.9346766,245.34286170000001,250.42500249999998
172,419.9676459,100.0,1898.4000239999998,231.88367680000002,242.68928849999998,250.4107176
173,419.9676459,100.0,1898.4000239999998,231.88367680000002,242.68928849999998,250.4107176
174,389.92138339999997,100.0,1847.533325,228.10101919999997,245.50000440000002,249.64286040000002
175,299.75373510000003,52.0,1492.400024,106.85241450000001,207.453574,170.1464293
176,299.75373510000003,52.0,1492.400024,106.85241450000001,207.453574,170.1464293
177,299.7409047,52.0,1492.400024,107.1435476,207.77857590000002,169.76428710000002
178,299.7409047,52.0,1492.400024,107.1435476,207.77857590000002,169.76428710000002
179,299.7409047,52.0,1492.400024,107.1435476,207.77857590000002,169.76428710000002
180,300.1482707,52.0,1492.400024,107.0594736,208.40357319999998,169.8714311
181,300.1482707,52.0,1492.400024,107.0594736,208.40357319999998,169.8714311
182,310.01507460000005,52.0,1594.133301,113.1010246,208.921432,169.91071589999999
183,310.01507460000005,52.0,1594.133301,113.1010246,208.921432,169.91071589999999
184,310.01507460000005,52.0,1594.133301,113.1010246,208.921432,169.91071589999999
185,325.0654624,52.0,1695.4000239999998,127.878679,210.5535736,170.0642875
186,325.0654624,52.0,1695.4000239999998,127.878679,210.5535736,170.0642875
187,338.0437099,55.0,1797.133301,135.011807,215.61071780000003,170.06428799999998
188,338.0437099,55.0,1797.133301,135.011807,215.61071780000003,170.06428799999998
189,293.97029110000005,50.0,1695.4000239999998,118.3601952,195.7500016,169.9892862
190,295.03844889999993,50.0,1492.400024,100.919257,214.1142894,169.8750016
191,295.03844889999993,50.0,1492.400024,101.89896879999999,204.5500036,170.025001
192,295.03844889999993,50.0,1492.400024,101.89896879999999,204.5500036,170.025001
193,334.99320980000005,53.0,1691.766689,126.90591429999999,216.70357459999997,160.12857549999998
194,340.0517099,53.0,1746.2667239999998,131.9656715,212.450004,160.6071456
195,340.0741632,54.0,1746.2667239999998,129.8110008,218.70000240000002,162.0928585
196,343.015601,57.85714286,1695.4000239999998,125.55585970000001,218.6571454,162.55000249999998
197,343.015601,57.85714286,1695.4000239999998,125.55585970000001,218.6571454,162.55000249999998
198,305.98943760000003,53.0,1594.133301,104.9986065,207.90357590000002,160.160717
199,303.9493593,54.0,1594.133301,101.8670055,205.01785990000002,162.146431
200,303.9493593,54.0,1594.133301,101.8670055,205.01785990000002,162.146431
201,399.971017,54.0,476.93334960000004,160.2529128,123.60000009999999,160.0642907
202,399.971017,54.0,476.93334960000004,160.2529128,123.60000009999999,160.0642907
203,304.9886551,59.0,1594.133301,110.0611409,203.3285746,161.3714305
204,304.9886551,59.0,1594.133301,110.0611409,203.3285746,161.3714305
205,329.9699925,60.0,1695.4000239999998,129.9319,209.9535757,160.7857181
206,329.9699925,60.0,1695.4000239999998,129.9319,209.9535757,160.7857181
207,0.0,100.0,0.0,0.044469148,83.86428806,99.18571445
208,329.9122565,59.0,1695.4000239999998,122.7925192,222.09286060000002,161.7071441
209,329.9122565,59.0,1695.4000239999998,122.7925192,222.09286060000002,161.7071441
210,330.0630155,59.0,1695.4000239999998,122.0907402,225.33928840000002,163.50000269999998
211,330.0630155,59.0,1695.4000239999998,122.0907402,225.33928840000002,163.50000269999998
212,330.0630155,59.0,1695.4000239999998,122.0907402,225.33928840000002,163.50000269999998
213,361.902371,49.07142857,975.9333485,126.32503729999999,163.1785744,211.5214326
214,361.902371,49.07142857,975.9333485,126.32503729999999,163.1785744,211.5214326
215,361.902371,49.07142857,975.9333485,126.32503729999999,163.1785744,211.5214326
216,0.0,100.0,0.0,0.059060587000000005,443.00714869999996,451.37143380000003
217,77.7763005,100.0,0.0,27.01325717,160.82222380000002,153.8333362
218,77.7763005,100.0,0.0,27.01325717,160.82222380000002,153.8333362
219,386.7650332,100.0,1023.4166779999999,216.13326099999998,204.76785990000002,247.7642909
220,380.0449622,100.0,1898.4000239999998,224.07447870000001,240.15000319999996,250.0178615
221,380.0449622,100.0,1898.4000239999998,224.07447870000001,240.15000319999996,250.0178615
222,373.9600034,100.0,1594.133301,199.96455600000002,240.11786,249.96786009999997
223,344.9530334,100.0,1594.133301,205.0778155,239.8678622,249.8357168
224,319.9299807,47.0,1492.400024,89.00500025,149.9357158,164.47143119999998
225,319.97488730000003,47.0,1492.400024,89.03626714,150.7750026,164.3714311
226,319.97488730000003,47.0,1492.400024,89.03626714,150.7750026,164.3714311
227,319.97488730000003,47.0,1492.400024,89.03626714,150.7750026,164.3714311
228,315.0896083,47.0,1492.400024,88.31642287,150.9250031,164.950004
229,315.0896083,47.0,1492.400024,88.31642287,150.9250031,164.950004
230,315.0896083,47.0,1492.400024,88.31642287,150.9250031,164.950004
231,314.84902850000003,47.0,1492.400024,89.05294309,150.0357181,164.8821455
232,326.13682989999995,49.0,1492.400024,93.03362737,150.3821466,165.0607185
233,332.9563424,49.0,1594.133301,99.9402414,154.33571840000002,164.46428840000002
234,332.9563424,49.0,1594.133301,99.9402414,154.33571840000002,164.46428840000002
235,326.0341851,49.0,1492.400024,92.97387096,150.9964322,163.9500046
236,326.0341851,49.0,1492.400024,92.97387096,150.9964322,163.9500046
237,326.0341851,49.0,1492.400024,92.97387096,150.9964322,163.9500046
238,334.9771707,51.0,1492.400024,90.02153642,149.96428840000002,164.69286019999998
239,334.9771707,51.0,1492.400024,90.02153642,149.96428840000002,164.69286019999998
240,334.9771707,51.0,1492.400024,90.02153642,149.96428840000002,164.69286019999998
241,334.9771707,51.0,1492.400024,90.02153642,149.96428840000002,164.69286019999998
242,334.9771707,51.0,1492.400024,90.02153642,149.96428840000002,164.69286019999998
243,334.9771707,51.0,1492.400024,90.02153642,149.96428840000002,164.69286019999998
244,334.9771707,51.0,1492.400024,90.02153642,149.96428840000002,164.69286019999998
245,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
246,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
247,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
248,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
249,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
250,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
251,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
252,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
253,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
254,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
255,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
256,334.9450945,51.0,1492.400024,89.94441005,150.0071455,164.92857419999999
257,335.1343438,51.0,1492.400024,90.11255918,150.0000044,164.5464314
258,103.4698715,75.71428571,88.65000207,87.03168156,129.9964311,184.56071740000002
259,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
260,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
261,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
262,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
263,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
264,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
265,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
266,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
267,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
268,8.930158342999999,65.0,0.0,9.349638517999999,131.467859,180.60357390000001
269,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
270,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
271,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
272,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
273,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
274,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
275,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
276,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
277,386.9927793,100.0,1797.133301,221.9476019,249.97143230000003,254.81786069999998
278,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
279,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
280,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
281,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
282,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
283,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
284,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
285,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
286,387.00881739999994,100.0,1797.133301,222.04487880000002,250.04643199999998,255.0428603
287,0.0,100.0,0.0,0.039605335,155.50357380000003,165.36071719999998
288,0.0,100.0,0.0,0.039605335,155.50357380000003,165.36071719999998
289,0.0,100.0,0.0,0.039605335,155.50357380000003,165.36071719999998
290,0.0,100.0,0.0,0.039605335,155.50357380000003,165.36071719999998
291,0.0,100.0,0.0,0.045858808,77.04285785,75.98571505
292,0.0,100.0,0.0,0.045858808,77.04285785,75.98571505
293,0.0,100.0,0.0,0.045858808,77.04285785,75.98571505
294,0.0,100.0,0.0,0.045858808,77.04285785,75.98571505
295,0.0,100.0,0.0,0.045858808,77.04285785,75.98571505
296,0.0,100.0,0.0,0.045858808,77.04285785,75.98571505
297,0.0,100.0,0.0,0.045858808,77.04285785,75.98571505
298,0.0,100.0,0.0,0.047248469,75.80714553,75.12857383
299,0.0,100.0,0.0,0.047248469,75.80714553,75.12857383
300,0.0,100.0,0.0,0.047248469,75.80714553,75.12857383
301,0.0,100.0,0.0,0.047248469,75.80714553,75.12857383
302,0.0,92.14285714,0.0,0.036826013,75.22143119,73.62857274
303,0.0,92.14285714,0.0,0.036826013,75.22143119,73.62857274
304,0.0,92.14285714,0.0,0.036826013,75.22143119,73.62857274
305,0.0,92.14285714,0.0,0.036826013,75.22143119,73.62857274
306,301.96060510000007,48.0,1492.400024,104.94302009999998,215.72143169999998,158.3464306
307,301.96060510000007,48.0,1492.400024,104.94302009999998,215.72143169999998,158.3464306
308,310.0728128,54.0,1492.400024,118.987627,238.8071458,195.6392899
309,309.9894115,54.0,1492.400024,119.0578057,278.9035743,238.65357369999998
310,314.96130039999997,49.0,1492.400024,111.94204679999999,212.36071719999998,158.44286019999998
311,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,100.0,0.0,0.039605335,82.19642939,91.92857225
317,0.0,100.0,0.0,0.061839909000000005,238.060718,246.785717
318,324.353363,60.0,1695.4000239999998,112.46733880000001,213.8785749,170.0785735
319,343.03484669999995,59.0,1898.4000239999998,131.9107802,213.4821489,161.8357168
320,342.1046153,59.0,1898.4000239999998,131.9267616,213.339289,163.01786040000002
321,325.0814994,55.0,1695.4000239999998,117.8293452,213.03928969999998,160.5142893
322,329.91866960000004,55.0,1746.2667239999998,122.9912409,211.700004,160.0678591
323,329.8865945,55.0,1746.2667239999998,123.10658240000001,209.18214630000003,159.97143390000002
324,332.9980414,59.07142857,1746.2667239999998,120.9720639,211.9785745,159.978575
325,328.07105260000003,54.0,1644.533325,117.06781059999999,208.82500290000002,165.0392865
326,328.0774678,54.0,1644.533325,116.8593625,212.88571769999996,165.03214540000002
327,327.0349742,56.0,1644.533325,116.94482590000001,209.0785746,165.0392881
328,327.0959211,56.0,1644.533325,116.99485370000001,206.04285869999998,165.039287
329,328.06784489999995,58.0,1746.2667239999998,123.98415320000001,199.5285764,165.04285980000003
330,326.9772372,56.0,1644.533325,117.00388659999999,210.45357349999998,165.3107158
331,327.0606373,56.0,1644.533325,115.05905609999999,208.7107168,165.0321448
332,345.9987292,56.0,1746.2667239999998,133.9883227,209.92500249999998,165.0035733
333,26.75839887,56.0,0.0,0.037520843,200.9035737,192.81428689999998
334,0.0,35.0,0.0,0.034741521000000004,201.41071589999999,203.08571730000003
335,395.92614310000005,67.0,2000.133301,142.0490494,219.1142872,163.48928940000002
336,344.9819063,53.0,1746.2667239999998,121.01722690000001,205.7392889,156.2928603
337,358.04033010000006,61.0,1797.133301,130.9637244,210.6642881,154.96071840000002
338,358.03391919999996,61.0,1797.133301,131.9670601,210.9000037,155.90000369999998
339,337.9218216,57.0,1594.133301,113.9904074,210.51428880000003,155.3857166
340,337.97314339999997,57.0,1594.133301,114.03696029999999,211.8964326,155.0000044
341,336.9755489,54.0,1594.133301,117.96970149999999,207.8785744,153.5928579
342,332.148007,55.0,1492.400024,110.0333475,222.18929069999996,161.37857380000003
343,359.9232341,60.0,1797.133301,129.7832086,216.48214559999997,155.07500290000002
344,355.12776510000003,61.0,1797.133301,131.1075548,210.3285713,154.9821467
345,345.0620946,100.0,1594.133301,187.1282594,234.60357390000001,240.09643230000003
346,389.91817910000003,100.0,1594.133301,198.1051903,234.6642892,240.0714324
347,419.87462400000004,100.0,1898.4000239999998,231.37922999999998,235.3750016,239.950004
348,436.2594103,100.0,2009.133327,243.6138055,235.11786,239.9464318
349,445.92733439999995,100.0,2000.133301,250.8393457,235.02500209999997,240.0892895
350,450.8767744,100.0,2000.133301,250.85810690000002,235.00714490000001,240.0142893
351,0.0,100.0,0.0,0.004863813,73.36785943,91.12500191
352,0.0,100.0,0.0,0.038215674,71.92857306,71.99285889
353,0.0,100.0,0.0,0.022929404,66.4107181,66.86785943
354,0.0,100.0,0.0,0.037520843,62.78928729,62.5678591
355,0.0,100.0,0.0,0.025013895,62.52500179999999,62.23571518
356,0.0,100.0,0.0,0.025013895,62.52500179999999,62.23571518
357,0.0,100.0,0.0,0.025013895,62.52500179999999,62.23571518
358,0.0,45.0,0.0,0.031267368999999996,171.4607168,187.0321465
359,0.0,45.0,0.0,0.031267368999999996,171.4607168,187.0321465
